ContigSetID,cbID,contigSet,methodHTML,methodFails,transcriptBaseCoverage,transcriptBaseCoveragePercent,transcriptsPartial,contigBaseCoverage,contigBaseCoveragePercent,contigAssembledBases,contigAdditionalBases,contigsAssembled,contigsTP,contigsFP,contigsFN,contigSensitivity,contigSpecificity,contigFDR,contigF1
IDBA_HTk51.fa,idba,IDBA,normalized trimmed reads; k=51,,13879524,30.48188774,21771,15914170,69.2186445,36310332,20396162,88142,37356,50786,6458,0.85260419,0.423816115,0.576183885,0.56618873
IDBA_HTk61.fa,idba,IDBA,normalized trimmed reads; k=61,,13592200,29.85087345,21336,15844954,68.91758968,33792233,17947279,86240,36939,49301,6875,0.843086685,0.428327922,0.571672078,0.568056346
IDBA_HTk71.fa,idba,IDBA,normalized trimmed reads; k=71,,13337025,29.29046405,20925,15755133,68.52691345,30702837,14947704,82808,36571,46237,7243,0.834687543,0.441636074,0.558363926,0.577640536
IDBA_HTk81.fa,idba,IDBA,normalized trimmed reads; k=81,,12634755,27.74815501,17045,14028044,61.01494396,23732641,9704597,45682,25478,20204,18336,0.581503629,0.557725143,0.442274857,0.569366229
IDBA_HTk91.fa,idba,IDBA,normalized trimmed reads; k=91,,12395460,27.2226209,16382,13719004,59.67077522,21763704,8044700,39368,23814,15554,20000,0.543524901,0.604907539,0.395092461,0.572575798
rnaSPAdes_HFk33.fa,102,rnaSPAdes,trimmed reads; k=33,,9163562,20.1248017,17322,10742833,46.72592654,16570392,5827559,48784,25905,22879,17909,0.591249372,0.531014267,0.468985733,0.559515324
rnaSPAdes_HFk49.fa,102,rnaSPAdes,trimmed reads; k=49,,8511294,18.69230589,16881,10131542,44.06711779,16725225,6593683,52840,25507,27333,18307,0.582165518,0.482721423,0.517278577,0.527800195
rnaSPAdes_HFk55.fa,102,rnaSPAdes,trimmed reads; k=55,,9892303,21.72524573,16534,11557943,50.27124555,17113144,5555201,45978,24788,21190,19026,0.565755238,0.539127409,0.460872591,0.552120456
rnaSPAdes_HFk77.fa,102,rnaSPAdes,trimmed reads; k=77,,10441827,22.93209755,18584,12689200,55.19164517,26374948,13685748,106430,30591,75839,13223,0.698201488,0.287428357,0.712571643,0.407217593
rnaSPAdes_HTk33.fa,102,rnaSPAdes,normalized trimmed reads; k=33,,9511254,20.88839478,19473,11912912,51.81518237,20574473,8661561,75200,33446,41754,10368,0.763363309,0.444760638,0.555239362,0.562051523
rnaSPAdes_HTk49.fa,102,rnaSPAdes,normalized trimmed reads; k=49,,8957585,19.6724398,19944,11718437,50.96931382,22474619,10756182,91517,36033,55484,7781,0.822408363,0.393730127,0.606269873,0.53251657
rnaSPAdes_HTk55.fa,102,rnaSPAdes,normalized trimmed reads; k=55,,11037128,24.23948376,19440,13796476,60.0077395,21938623,8142147,75221,34607,40614,9207,0.789861688,0.460070991,0.539929009,0.581459235
rnaSPAdes_HTk77.fa,102,rnaSPAdes,normalized trimmed reads; k=577,,11354943,24.93746167,19578,14434338,62.78211875,23124113,8689775,84673,36542,48131,7272,0.834025654,0.431566143,0.568433857,0.568804626
SOAPdenovo_HFk101.fa,103,SOAPdenovo-Trans,trimmed reads; k=101,,2474449,5.434327332,3653,2518766,10.95536672,3482567,963801,5450,3956,1494,39858,0.090290775,0.72587156,0.27412844,0.160604092
SOAPdenovo_HFk111.fa,103,SOAPdenovo-Trans,trimmed reads; k=111,,1485682,3.262820248,2086,1495295,6.50378204,1953633,458338,2857,2204,653,41610,0.050303556,0.771438572,0.228561428,0.094448373
SOAPdenovo_HFk121.fa,103,SOAPdenovo-Trans,trimmed reads; k=121,,732602,1.60892347,953,734950,3.196663274,915080,180130,1203,984,219,42830,0.022458575,0.817955112,0.182044888,0.043716818
SOAPdenovo_HFk21.fa,103,SOAPdenovo-Trans,trimmed reads; k=21,,9558919,20.99307554,19418,10906243,47.43667795,20213290,9307047,53732,28746,24986,15068,0.65609166,0.534988461,0.465011539,0.58938347
SOAPdenovo_HFk23.fa,103,SOAPdenovo-Trans,trimmed reads; k=23,,9794226,21.5098513,19436,11248893,48.92703331,21140720,9891827,55980,29281,26699,14533,0.668302369,0.523061808,0.476938192,0.586828867
SOAPdenovo_HFk25.fa,103,SOAPdenovo-Trans,trimmed reads; k=25,,9960432,21.87486905,19576,11425607,49.69565043,21846799,10421192,58436,29702,28734,14112,0.67791117,0.508282566,0.491717434,0.580968215
SOAPdenovo_HFk27.fa,103,SOAPdenovo-Trans,trimmed reads; k=27,,10103305,22.18864341,19633,11637754,50.6183833,22561945,10924191,62631,30120,32511,13694,0.6874515,0.480912008,0.519087992,0.565926065
SOAPdenovo_HFk29.fa,103,SOAPdenovo-Trans,trimmed reads; k=29,,10158239,22.30928818,19713,11745193,51.08568897,23072427,11327234,69272,30541,38731,13273,0.6970603,0.440885206,0.559114794,0.540137594
SOAPdenovo_HFk31.fa,103,SOAPdenovo-Trans,trimmed reads; k=31,,10196548,22.39342152,19773,11837638,51.48777828,23404627,11566989,83760,30863,52897,12951,0.704409549,0.368469436,0.631530564,0.483844671
SOAPdenovo_HFk41.fa,103,SOAPdenovo-Trans,trimmed reads; k=41,,10050760,22.07324531,20123,11910238,51.80355181,25762245,13852007,114430,31830,82600,11984,0.726480121,0.278161321,0.721838679,0.402290134
SOAPdenovo_HFk51.fa,103,SOAPdenovo-Trans,trimmed reads; k=51,,8749304,19.21501791,14788,9783934,42.55519763,22802923,13018989,63303,20328,42975,23486,0.463961291,0.321122222,0.678877778,0.379547597
SOAPdenovo_HFk61.fa,103,SOAPdenovo-Trans,trimmed reads; k=61,,7876023,17.2971385,13709,8678403,37.74669317,17221681,8543278,41649,17870,23779,25944,0.407860501,0.429061922,0.570938078,0.418192668
SOAPdenovo_HFk71.fa,103,SOAPdenovo-Trans,trimmed reads; k=71,,6568813,14.4262743,11243,7033523,30.59229153,12301095,5267572,26784,13640,13144,30174,0.311316018,0.509259259,0.490740741,0.386413213
SOAPdenovo_HFk81.fa,103,SOAPdenovo-Trans,trimmed reads; k=81,,5025397,11.03665999,8140,5231814,22.75576253,8590367,3358553,16919,9278,7641,34536,0.211758799,0.548377564,0.451622436,0.305534059
SOAPdenovo_HFk91.fa,103,SOAPdenovo-Trans,trimmed reads; k=91,,3667390,8.054236605,5655,3763125,16.36770322,5642661,1879536,9854,6248,3606,37566,0.142602821,0.634057236,0.365942764,0.232838936
SOAPdenovo_HTk101.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=101,,2204204,4.840821549,3618,2252685,9.798048041,3104299,851614,5214,3958,1256,39856,0.090336422,0.759110088,0.240889912,0.161458758
SOAPdenovo_HTk111.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=111,,1184610,2.601612925,1965,1196262,5.203138719,1612644,416382,2670,2099,571,41715,0.047907062,0.786142322,0.213857678,0.090310645
SOAPdenovo_HTk121.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=121,,407929,0.89588418,718,415646,1.807851287,560205,144559,950,781,169,43033,0.017825353,0.822105263,0.177894737,0.034894111
SOAPdenovo_HTk21.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=21,,8655789,19.00964245,19518,10077440,43.83180127,19783181,9705741,55478,29118,26360,14696,0.664582097,0.5248567,0.4751433,0.586512509
SOAPdenovo_HTk23.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=23,,8872502,19.4855825,19487,10400003,45.23478827,20732735,10332732,57377,29606,27771,14208,0.675720089,0.515990728,0.484009272,0.585150853
SOAPdenovo_HTk25.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=25,,9002731,19.7715884,19559,10564798,45.95156373,21288566,10723768,58910,29899,29011,13915,0.68240745,0.507536921,0.492463079,0.58212297
SOAPdenovo_HTk27.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=27,,9177059,20.15444349,19641,10807086,47.00539481,22015972,11208886,60865,30349,30516,13465,0.692678139,0.498628111,0.501371889,0.579848871
SOAPdenovo_HTk29.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=29,,9309863,20.44610455,19646,11001719,47.85195058,22501030,11499311,62559,30709,31850,13105,0.700894691,0.490880609,0.509119391,0.577383359
SOAPdenovo_HTk31.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=31,,9303888,20.43298239,19671,11044009,48.03589084,22680037,11636028,63782,30895,32887,12919,0.70513991,0.484384309,0.515615691,0.574277854
SOAPdenovo_HTk41.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=41,,9192180,20.18765188,19978,11015721,47.91285225,23414354,12398633,63096,31411,31685,12403,0.716916967,0.497828705,0.502171295,0.587615752
SOAPdenovo_HTk51.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=51,,7898106,17.34563667,14545,8889874,38.66648579,15887752,6997878,35462,19733,15729,24081,0.450381157,0.556454797,0.443545203,0.497830365
SOAPdenovo_HTk61.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=61,,7084513,15.55884265,13511,7865794,34.21225227,13288290,5422496,29188,17525,11663,26289,0.399986306,0.60041798,0.39958202,0.480123832
SOAPdenovo_HTk71.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=71,,5981820,13.13713393,11191,6456696,28.08338387,10218856,3762160,21351,13619,7732,30195,0.310836719,0.637862395,0.362137605,0.417985115
SOAPdenovo_HTk81.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=81,,4639120,10.18832743,8096,4850436,21.09695983,7232077,2381641,13667,9252,4415,34562,0.211165381,0.676959099,0.323040901,0.321915068
SOAPdenovo_HTk91.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=91,,3387985,7.440613844,5646,3483763,15.15261887,4930583,1446820,8631,6252,2379,37562,0.142694116,0.724365659,0.275634341,0.238421203
TransLiG_HFk21.fa,104,TransLiG,trimmed reads; k=21,,13578904,29.82167308,17437,13298817,57.84317286,53505949,40207132,52240,23042,29198,20772,0.525904962,0.441079632,0.558920368,0.479771795
TransLiG_HFk23.fa,104,TransLiG,trimmed reads; k=23,,13686478,30.0579246,17067,13492298,58.68471801,52302098,38809800,52142,22535,29607,21279,0.514333318,0.432185187,0.567814813,0.469694443
TransLiG_HFk25.fa,104,TransLiG,trimmed reads; k=25,,13595279,29.85763548,16770,13522366,58.8154987,50524403,37002037,51235,22233,29002,21581,0.507440544,0.433941641,0.566058359,0.46782186
TransLiG_HFk27.fa,104,TransLiG,trimmed reads; k=27,,13421098,29.47510322,16532,13465039,58.56615505,49351038,35885999,51276,22074,29202,21740,0.503811567,0.430493798,0.569506202,0.464275949
TransLiG_HFk29.fa,104,TransLiG,trimmed reads; k=29,,13220902,29.03543742,16174,13375350,58.17605296,47879216,34503866,50517,21736,28781,22078,0.496097138,0.430270998,0.569729002,0.460845321
TransLiG_HFk31.fa,104,TransLiG,trimmed reads; k=31,,12991906,28.53252173,15938,13291952,57.81331356,46896649,33604697,51127,21661,29466,22153,0.494385356,0.423670468,0.576329532,0.456304442
TransLiG_HTk21.fa,104,TransLiG,normalized trimmed reads; k=21,,13491630,29.63000396,18181,13331901,57.98707164,46744550,33412649,52894,24775,28119,19039,0.565458529,0.468389609,0.531610391,0.512367126
TransLiG_HTk23.fa,104,TransLiG,normalized trimmed reads; k=23,,13810570,30.33045256,17918,13662538,59.42517648,45889738,32227200,52358,24338,28020,19476,0.555484548,0.464838229,0.535161771,0.506134842
TransLiG_HTk25.fa,104,TransLiG,normalized trimmed reads; k=25,,13794646,30.29548065,17566,13725895,59.7007476,44812394,31086499,51298,23937,27361,19877,0.546332223,0.466626379,0.533373621,0.503343427
TransLiG_HTk27.fa,104,TransLiG,normalized trimmed reads; k=27,,13661223,30.00246016,17330,13686347,59.52873367,43703871,30017524,50998,23644,27354,20170,0.539644862,0.463626025,0.536373975,0.498755432
TransLiG_HTk29.fa,104,TransLiG,normalized trimmed reads; k=29,,13426656,29.48730957,16976,13594031,59.12720545,42483320,28889289,49896,23257,26639,20557,0.530812069,0.466109508,0.533890492,0.496361114
TransLiG_HTk31.fa,104,TransLiG,normalized trimmed reads; k=31,,13221577,29.03691984,16682,13482427,58.64178412,41587328,28104901,50044,22908,27136,20906,0.522846579,0.457757174,0.542242826,0.488141661
Trinity_HTk21.fa,105,Trinity,Trinity's <em>in silico</em> normalization of trimmed reads; k=21,,11664608,25.61754074,17588,12866065,55.96091907,34319771,21453706,77924,26528,51396,17286,0.605468572,0.340434269,0.659565731,0.43582119
Trinity_HTk23.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=23,,11600521,25.47679436,17272,12811771,55.72476744,33826298,21014527,78149,26050,52099,17764,0.594558817,0.333337599,0.666662401,0.427178735
Trinity_HTk25.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=25,,12180008,26.74945023,17832,13397895,58.27411239,36959269,23561374,82740,27066,55674,16748,0.617747752,0.327121102,0.672878898,0.427738357
Trinity_HTk27.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=27,,11915156,26.16778843,17532,13178323,57.3190845,36454764,23276441,83121,26593,56528,17221,0.606952116,0.319931185,0.680068815,0.419001851
Trinity_HTk29.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=29,,11693699,25.68142972,17270,12994577,56.51988171,35656763,22662186,82877,26190,56687,17624,0.597754143,0.316010473,0.683989527,0.41344689
Trinity_HTk31.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=31,,11408322,25.05469139,16997,12744846,55.43367732,35051732,22306886,82673,25728,56945,18086,0.587209568,0.311201964,0.688798036,0.406808605
median,106,median,of all single k-mer assemblies,,11426937,25.09557322,17710,12778308.5,55.57922238,23409490.5,12017330.5,57906.5,26359,29334,17455,0.601611357,0.458914082,0.541085918,0.479947814
"cat 15, cluster ORFs @ 90% aa identity",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity),,14315811,31.4400511,21631,16325555,71.00796258,91542007,75216452,176875,38213,138662,5601,0.872164148,0.21604523,0.78395477,0.346306341
"cat 15, 90%aa --> 95% nt identity",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity),,12966904,28.47761292,20062,14984885,65.17672161,54440578,39455693,91741,34535,57206,9279,0.788218378,0.376440196,0.623559804,0.509534875
"cat 15, 90%aa --> 95% nt identity --> tpm>0",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 (used Salmon; original method used eXpress),,12814382,28.14264765,19881,14688755,63.88870488,45549687,30860932,72555,33260,39295,10554,0.75911809,0.458410861,0.541589139,0.571629901
"cat 15, 90%aa --> 95% nt identity --> tpm>10",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>10 (used Salmon; original method used eXpress),,4452448,9.778362722,13926,4698773,20.43730197,8124164,3425391,22142,16018,6124,27796,0.365590907,0.723421552,0.276578448,0.485717751
"cat 15, 90%aa --> 95% nt identity --> tpm>1",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 (used Salmon; original method used eXpress),,12210250,26.81586701,19203,13849685,60.23917191,33901999,20052314,56817,30545,26272,13269,0.697151595,0.537603182,0.462396818,0.607069392
"cat 15, 90%aa --> 95% nt identity --> tpm>3",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>3 (used Salmon; original method used eXpress),,10177375,22.35131422,18074,11341286,49.32889644,21751037,10409751,42528,26191,16337,17623,0.597776966,0.615853085,0.384146915,0.60668041
"cat 15, 90%aa --> 95% nt identity --> tpm>5",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>5 (used Salmon; original method used eXpress),,7748479,17.01702933,16900,8442854,36.72217336,14932273,6489419,33146,22172,10974,21642,0.506048295,0.668919327,0.331080673,0.576195426
"cat 15, 90%aa --> 95% nt identity --> tpm>0 -->TR 3/4",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 &#8594;  Transrate contigs passing 3 of 4 criteria (used Salmon TPM>0; original method used eXpress FPKM>1 &amp;contigs meeting min. threshold based on all 4 crieteria),,11894285,26.12195203,18961,13383194,58.21017042,32249951,18866757,50813,29443,21370,14371,0.671999817,0.579438333,0.420561667,0.622295962
"cat 15, 90%aa --> 95% nt identity --> tpm>1 -->TR 3/4",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 &#8594;  Transrate contigs passing 3 of 4 criteria (used Salmon TPM>1; original method used eXpress FPKM>1 &amp;contigs meeting min. threshold based on all 4 crieteria),,11869678,26.0679107,18711,13294718,57.82534427,29456060,16161342,46960,28490,18470,15324,0.650248779,0.606686542,0.393313458,0.627712781
"cat 15, 90%aa --> 95% nt identity --> tpm>0 -->TR 4/4",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 &#8594;  Transrate contigs passing 4 of 4 criteria (used Salmon TPM>0; original method used eXpress FPKM>1),,7678865,16.86414468,16264,8509996,37.01420733,16301420,7791424,33790,22228,11562,21586,0.507326425,0.65782776,0.34217224,0.572857069
"cat 15, 90%aa --> 95% nt identity --> tpm>1 -->TR 4/4",507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 &#8594;  Transrate contigs passing 4 of 4 criteria (used Salmon TPM>1; original method used eXpress FPKM>1),,9028885,19.8290272,16723,9936497,43.21877003,18778682,8842185,34760,23138,11622,20676,0.528096042,0.665650173,0.334349827,0.588947998
"cat 4, cluster ORFs @ 90% aa identity",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity),,13379761,29.38431986,20677,15462353,67.25346754,48859421,33397068,111210,35891,75319,7923,0.819167389,0.322731769,0.677268231,0.463037981
"cat 4, 90%aa --> 95% nt identity",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity),,12075558,26.52005957,19096,13902113,60.46720738,27915185,14013072,64199,31220,32979,12594,0.71255763,0.48630041,0.51369959,0.578078565
"cat 4, 90%aa --> 95% nt identity --> tpm>0",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity  &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 (used Salmon; original method used eXpress),,12040540,26.44315385,19033,13815096,60.08872714,26740729,12925633,60888,30766,30122,13048,0.702195645,0.505288398,0.494711602,0.587686959
"cat 4, 90%aa --> 95% nt identity --> tpm>10",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>10 (used Salmon; original method used eXpress),,4440171,9.75140026,15434,4948326,21.52273215,7813849,2865523,34049,19046,15003,24768,0.434701237,0.559370319,0.440629681,0.489218242
"cat 4, 90%aa --> 95% nt identity --> tpm>1",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 (used Salmon; original method used eXpress),,11834350,25.99032417,18734,13519877,58.8046728,24264775,10744898,56877,29738,27139,14076,0.678732825,0.522847548,0.477152452,0.590678412
"cat 4, 90%aa --> 95% nt identity --> tpm>3",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>3 (used Salmon; original method used eXpress),,10168395,22.33159256,18089,11491846,49.9837568,18362538,6870692,50351,26967,23384,16847,0.6154882,0.535580227,0.464419773,0.57276058
"cat 4, 90%aa --> 95% nt identity --> tpm>5",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>5 (used Salmon; original method used eXpress),,7622910,16.74125761,17346,8609724,37.44797403,13323177,4713453,44103,24134,19969,19680,0.550828502,0.54721901,0.45278099,0.549017824
"cat 4, 90%aa --> 95% nt identity --> tpm>0 -->TR 3/4",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 &#8594;  Transrate contigs passing 3 of 4 criteria (used Salmon TPM>0; original method used eXpress FPKM>1 &amp;contigs meeting min. threshold based on all 4 crieteria),,10533967,23.13445328,13561,11043415,48.03330723,17132878,6089463,21565,17039,4526,26775,0.388893961,0.790122884,0.209877116,0.521237706
"cat 4, 90%aa --> 95% nt identity --> tpm>1 -->TR 3/4",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 &#8594;  Transrate contigs passing 3 of 4 criteria (used Salmon TPM>1; original method used eXpress FPKM>1 &amp;contigs meeting min. threshold based on all 4 crieteria),,10499738,23.05928034,13365,10986156,47.78425935,16504548,5518392,20816,16625,4191,27189,0.379444926,0.798664489,0.201335511,0.514466966
"cat 4, 90%aa --> 95% nt identity --> tpm>0 -->TR 4/4",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 &#8594;  Transrate contigs passing 4 of 4 criteria (used Salmon TPM>0; original method used eXpress FPKM>1),,7347567,16.13655572,9035,7462790,32.45938733,9677544,2214754,10880,10101,779,33713,0.230542749,0.928400735,0.071599265,0.369364098
"cat 4, 90%aa --> 95% nt identity --> tpm>1 -->TR 4/4",407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 &#8594;  Transrate contigs passing 4 of 4 criteria (used Salmon TPM>1; original method used eXpress FPKM>1),,7696126,16.90205289,9073,7805999,33.95217406,10170455,2364456,10911,10134,777,33680,0.231295933,0.928787462,0.071212538,0.370360895
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
