ContigSetID,cbID,contigSet,methodHTML,methodFails,transcriptBaseCoverage,transcriptBaseCoveragePercent,transcriptsPartial,contigBaseCoverage,contigBaseCoveragePercent,contigAssembledBases,contigAdditionalBases,contigsAssembled,contigsTP,contigsFP,contigsFN,contigSensitivity,contigSpecificity,contigFDR,contigF1
SOAPdenovo_HFk51.fa,103,SOAPdenovo-Trans,trimmed reads; k=51,,17929126,31.05142604,12162,18334496,27.42999112,32542067,14207571,50616,12952,37664,15686,0.45226622,0.255887466,0.744112534,0.326847856
SOAPdenovo_HFk61.fa,103,SOAPdenovo-Trans,trimmed reads; k=61,,11367917,19.68807816,10901,11458422,17.14278995,21963096,10504674,37900,11095,26805,17543,0.387422306,0.292744063,0.707255937,0.333493643
SOAPdenovo_HFk71.fa,103,SOAPdenovo-Trans,trimmed reads; k=71,,1808385,3.13193923,3300,1837688,2.749340125,3119082,1281394,6410,3407,3003,25231,0.118967805,0.531513261,0.468486739,0.194419082
SOAPdenovo_HTk21.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=21,,19923720,34.50586035,12012,20441861,30.58279135,36511791,16069930,45225,13242,31983,15396,0.462392625,0.292802653,0.707197347,0.358555704
SOAPdenovo_HTk23.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=23,,20143836,34.88707892,11998,20670507,30.92486554,36255454,15584947,44622,13152,31470,15486,0.459249948,0.294742504,0.705257496,0.359049959
SOAPdenovo_HTk25.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=25,,20045550,34.71685755,12011,20550877,30.74588871,35871999,15321122,44237,13104,31133,15534,0.457573853,0.296222619,0.703777381,0.359629503
SOAPdenovo_HTk27.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=27,,19909396,34.48105264,12072,20340958,30.43183174,35436322,15095364,44291,13098,31193,15540,0.457364341,0.295725994,0.704274006,0.359198673
SOAPdenovo_HTk29.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=29,,19615009,33.97120424,12147,20038831,29.97982363,34851703,14812872,44525,13150,31375,15488,0.45918011,0.295339697,0.704660303,0.359471317
SOAPdenovo_HTk31.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=31,,19163441,33.18913431,12158,19587188,29.30412665,34182960,14595772,45043,13122,31921,15516,0.458202388,0.291321626,0.708678374,0.356184091
SOAPdenovo_HTk41.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=41,,15824730,27.40682581,12119,16044971,24.00466378,30329438,14284467,49720,12806,36914,15832,0.447168098,0.257562349,0.742437651,0.326858776
SOAPdenovo_HTk51.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=51,,10916879,18.90692613,11874,11021959,16.48980356,24733208,13711249,54029,12213,41816,16425,0.426461345,0.226045272,0.773954728,0.295474615
SOAPdenovo_HTk61.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=61,,3904993,6.763051435,9366,3973793,5.945137881,11243779,7269986,35046,9607,25439,19031,0.33546337,0.274125435,0.725874565,0.301708435
SOAPdenovo_HTk71.fa,103,SOAPdenovo-Trans,normalized trimmed reads; k=71,,501,0.000867681,2,730,0.001092143,961,231,4,3,1,28635,0.000104756,0.75,0.25,0.000209483
TransLiG_HFk21.fa,104,TransLiG,trimmed reads; k=21,,24525735,42.47608313,13269,26164854,39.14488366,65636188,39471334,34632,14582,20050,14056,0.509183602,0.421055671,0.578944329,0.460945156
TransLiG_HFk23.fa,104,TransLiG,trimmed reads; k=23,,27097964,46.93092262,13487,29077710,43.50276807,64667587,35589877,31872,14741,17131,13897,0.514735666,0.462506275,0.537493725,0.487225252
TransLiG_HFk25.fa,104,TransLiG,trimmed reads; k=25,,28074492,48.62216998,13471,30265195,45.27934829,63976366,33711171,30218,14692,15526,13946,0.513024653,0.486200278,0.513799722,0.499252413
TransLiG_HFk27.fa,104,TransLiG,trimmed reads; k=27,,28374048,49.14097056,13422,30654964,45.86247641,62652802,31997838,28462,14550,13912,14088,0.508066206,0.511207926,0.488792074,0.509632224
TransLiG_HFk29.fa,104,TransLiG,trimmed reads; k=29,,28699786,49.70511571,13359,31095348,46.52132895,61746861,30651513,27279,14563,12716,14075,0.508520148,0.53385388,0.46614612,0.52087916
TransLiG_HFk31.fa,104,TransLiG,trimmed reads; k=31,,28806343,49.88966161,13291,31149004,46.60160296,60786849,29637845,26432,14439,11993,14199,0.504190237,0.546269673,0.453730327,0.524387144
TransLiG_HTk21.fa,104,TransLiG,normalized trimmed reads; k=21,,21639309,37.47708633,12412,22648753,33.88449258,51041867,28393114,27310,13221,14089,15417,0.461659334,0.484108385,0.515891615,0.47261743
TransLiG_HTk23.fa,104,TransLiG,normalized trimmed reads; k=23,,23612021,40.89362325,12474,24776266,37.06743596,49039458,24263192,24754,13231,11523,15407,0.46200852,0.534499475,0.465500525,0.495617321
TransLiG_HTk25.fa,104,TransLiG,normalized trimmed reads; k=25,,24254139,42.00570643,12370,25502595,38.15408694,48177482,22674887,23567,13064,10503,15574,0.456177107,0.554334451,0.445665549,0.500488459
TransLiG_HTk27.fa,104,TransLiG,normalized trimmed reads; k=27,,24138100,41.80473866,12208,25392628,37.9895668,46028073,20635445,22333,12836,9497,15802,0.448215658,0.574754847,0.425245153,0.503658943
TransLiG_HTk29.fa,104,TransLiG,normalized trimmed reads; k=29,,24377143,42.21873687,12160,25573721,38.26049759,45115448,19541727,21438,12721,8717,15917,0.444200014,0.593385577,0.406614423,0.508067737
TransLiG_HTk31.fa,104,TransLiG,normalized trimmed reads; k=31,,24178588,41.87485977,11991,25330744,37.89698299,43864231,18533487,20611,12544,8067,16094,0.438019415,0.608607054,0.391392946,0.509411359
Trinity_HTk21.fa,105,Trinity,Trinity's <em>in silico</em> normalization of trimmed reads; k=21,,29491010,51.07543535,14917,32566212,48.72186866,72768724,40202512,84110,17743,66367,10895,0.619561422,0.210949946,0.789050054,0.31473729
Trinity_HTk23.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=23,,30095400,52.12217747,15034,33269459,49.77398697,74290803,41021344,81923,17786,64137,10852,0.621062923,0.217106307,0.782893693,0.321740939
Trinity_HTk25.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=25,,31002169,53.69260932,15492,34775147,52.02662639,83153651,48378504,84970,18357,66613,10281,0.641001467,0.216040956,0.783959044,0.323163862
Trinity_HTk27.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=27,,30904175,53.52289366,15476,34625348,51.80251413,82106703,47481355,83183,18325,64858,10313,0.63988407,0.220297417,0.779702583,0.327755967
Trinity_HTk29.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=29,,30591599,52.98154376,15389,34280541,51.28665305,80117504,45836963,80395,18205,62190,10433,0.635693833,0.226444431,0.773555569,0.333935597
Trinity_HTk31.fa,105,Trinity,Trinity's <em>in silico</em> normalization of normalized trimmed reads; k=31,,30217010,52.33279364,15281,33847141,50.63824918,77538440,43691299,77642,18069,59573,10569,0.630944898,0.23272198,0.76727802,0.340026346
median,106,median,of all single k-mer assemblies,,25061848.5,43.40457729,13015,26234469,39.24903372,50735167.5,24667699.5,53054,14537.5,37886,14100.5,0.507629723,0.286551611,0.713448389,0.358770629
cat 15 cluster ORFs @ 90% aa identity,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity),,31083281,53.83308707,15809,34254898,51.24828891,178671875,144416977,214617,18935,195682,9703,0.66118444,0.088226934,0.911773066,0.155680253
cat 15 90%aa --> 95% nt identity,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity),,29396062,50.91099505,14590,31904482,47.73186337,103210214,71305732,97584,17253,80331,11385,0.602451288,0.176801525,0.823198475,0.273375481
cat 15 90%aa --> 95% nt identity --> tpm>0,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 (used Salmon; original method used eXpress),,27759919,48.07736148,13951,29897161,44.72873761,85969469,56072308,73680,16236,57444,12402,0.566939032,0.220358306,0.779641694,0.317363514
cat 15 90%aa --> 95% nt identity --> tpm>10,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>10 (used Salmon; original method used eXpress),,9884655,17.11921896,5422,9948337,14.88357223,15603130,5654793,8468,5612,2856,23026,0.195963405,0.662730279,0.337269721,0.302484773
cat 15 90%aa --> 95% nt identity --> tpm>1,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 (used Salmon; original method used eXpress),,24332798,42.14193583,12791,26001085,38.89987108,61925571,35924486,60396,14845,45551,13793,0.518367204,0.245794423,0.754205577,0.333468113
cat 15 90%aa --> 95% nt identity --> tpm>3,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>3 (used Salmon; original method used eXpress),,19477920,33.73378001,10429,20254510,30.30249806,38622623,18368113,38201,11798,26403,16840,0.41197011,0.308840083,0.691159917,0.353027424
cat 15 90%aa --> 95% nt identity --> tpm>5,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>5 (used Salmon; original method used eXpress),,15731101,27.24466989,8601,16150077,24.16191144,27936332,11786255,23152,9486,13666,19152,0.331238215,0.409727021,0.590272979,0.366325545
cat 15 90%aa --> 95% nt identity --> tpm>0 -->TR 3/4,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 &#8594;  Transrate contigs passing 3 of 4 criteria (used Salmon TPM>0; original method used eXpress FPKM>1 &amp;contigs meeting min. threshold based on all 4 crieteria),,25879579,44.8208035,13075,27711277,41.45846616,64664135,36952858,60372,15197,45175,13441,0.530658566,0.251722653,0.748277347,0.341467251
cat 15 90%aa --> 95% nt identity --> tpm>1 -->TR 3/4,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 &#8594;  Transrate contigs passing 3 of 4 criteria (used Salmon TPM>1; original method used eXpress FPKM>1 &amp;contigs meeting min. threshold based on all 4 crieteria),,23597739,40.86888827,12367,25134048,37.60270877,54915911,29781863,54432,14353,40079,14285,0.501187234,0.263686802,0.736313198,0.345563982
cat 15 90%aa --> 95% nt identity --> tpm>0 -->TR 4/4,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 &#8594;  Transrate contigs passing 4 of 4 criteria (used Salmon TPM>0; original method used eXpress FPKM>1),,13320939,23.07051399,8826,14191317,21.23143714,25017302,10825985,20850,9906,10944,18732,0.345904044,0.475107914,0.524892086,0.400339476
cat 15 90%aa --> 95% nt identity --> tpm>1 -->TR 4/4,507,15 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 &#8594;  Transrate contigs passing 4 of 4 criteria (used Salmon TPM>1; original method used eXpress FPKM>1),,14950014,25.8919065,8880,15758883,23.5766514,26948526,11189643,19750,9857,9893,18781,0.34419303,0.499088608,0.500911392,0.407415062
cat 4 cluster ORFs @ 90% aa identity,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity),,30191658,52.28888655,15000,33098344,49.51798413,111449262,78350918,125085,17922,107163,10716,0.625811858,0.143278571,0.856721429,0.233172655
cat 4 90%aa --> 95% nt identity,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity),,28786541,49.85536656,13977,31132735,46.57726313,80028247,48895512,83957,16530,67427,12108,0.577205112,0.196886501,0.803113499,0.293618722
cat 4 90%aa --> 95% nt identity --> tpm>0,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity  &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 (used Salmon; original method used eXpress),,27287807,47.25971143,13382,29342332,43.89866546,69272658,39930326,66583,15604,50979,13034,0.544870452,0.234354114,0.765645886,0.32774283
cat 4 90%aa --> 95% nt identity --> tpm>10,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>10 (used Salmon; original method used eXpress),,7369753,12.76366401,4029,7402313,11.07450021,10632999,3230686,5024,4147,877,24491,0.144807598,0.825437898,0.174562102,0.246390589
cat 4 90%aa --> 95% nt identity --> tpm>1,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 (used Salmon; original method used eXpress),,22939273,39.72849201,11953,24347438,36.4258722,48590468,24243030,52538,13807,38731,14831,0.482121657,0.262800259,0.737199741,0.340174436
cat 4 90%aa --> 95% nt identity --> tpm>3,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>3 (used Salmon; original method used eXpress),,17228718,29.83839049,9254,17811323,26.64727908,29810938,11999615,28743,10380,18363,18258,0.362455479,0.361131406,0.638868594,0.361792231
cat 4 90%aa --> 95% nt identity --> tpm>5,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>5 (used Salmon; original method used eXpress),,12912222,22.36265764,7005,13201304,19.7502921,20312168,7110864,14249,7548,6701,21090,0.263565891,0.529721384,0.470278616,0.351994777
cat 4 90%aa --> 95% nt identity --> tpm>0 -->TR 3/4,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 &#8594;  Transrate contigs passing 3 of 4 criteria (used Salmon TPM>0; original method used eXpress FPKM>1 &amp;contigs meeting min. threshold based on all 4 crieteria),,26376156,45.68082445,12948,28220370,42.22011331,60356479,32136109,58806,15060,43746,13578,0.525874712,0.256096317,0.743903683,0.344449019
cat 4 90%aa --> 95% nt identity --> tpm>1 -->TR 3/4,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 &#8594;  Transrate contigs passing 3 of 4 criteria (used Salmon TPM>1; original method used eXpress FPKM>1 &amp;contigs meeting min. threshold based on all 4 crieteria),,22361006,38.72699227,11566,23657930,35.39430862,44665094,21007164,47413,13346,34067,15292,0.466024164,0.281483981,0.718516019,0.350975004
cat 4 90%aa --> 95% nt identity --> tpm>0 -->TR 4/4,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>0 &#8594;  Transrate contigs passing 4 of 4 criteria (used Salmon TPM>0; original method used eXpress FPKM>1),,16675664,28.88055711,9518,17688156,26.4630106,30160692,12472536,22340,10686,11654,17952,0.373140582,0.478334825,0.521665175,0.419239672
cat 4 90%aa --> 95% nt identity --> tpm>1 -->TR 4/4,407,4 assemblies merged,DRAP (cluster ORFs at 90% aa identity &#8594; cluster contigs at 95% nt identity &#8594; TPM>1 &#8594;  Transrate contigs passing 4 of 4 criteria (used Salmon TPM>1; original method used eXpress FPKM>1),,15418408,26.70311736,8090,16124656,24.12387943,24250349,8125693,15106,8800,6306,19838,0.307284028,0.58254998,0.41745002,0.402340892
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
